Appointment_ID,Orders,MDL_No (from Orders),Order No.,Last Name,First Name,First_Last_Calculated,Firm,Attorney,Canonical_Name (from Attorney),Appoint,Remove,Interim,Appointment Types,Appointee Type,Plaintiff/Defendant
2020-898-3682,2020-898,2020,2020-898,Axelrod,Robert,Robert Axelrod,,1186-Robert J. Axelrod,Robert J. Axelrod,checked,,,"Settlement,ClassCounsel",Individual,Plaintiff
2020-898-3683,2020-898,2020,2020-898,Whatley,Joe,Joe Whatley,,1187-Joe R. Watley Jr,Joe R. Watley Jr,checked,,,"Settlement,ClassCounsel",Individual,Plaintiff
2020-898-3684,2020-898,2020,2020-898,Kallas,Edith,Edith Kallas,,47-Edith M. Kallas,Edith M. Kallas,checked,,,"Settlement,ClassCounsel",Individual,Plaintiff
2020-898-3685,2020-898,2020,2020-898,Friedman,Andrew,Andrew Friedman,,964-Andrew N. Friedman,Andrew N. Friedman,checked,,,"Settlement,ClassCounsel",Individual,Plaintiff
2020-898-3686,2020-898,2020,2020-898,Ridout,Christopher,Christopher Ridout,,1058-Christopher P. Ridout,Christopher P. Ridout,checked,,,"Settlement,ClassCounsel",Individual,Plaintiff
2020-898-3687,2020-898,2020,2020-898,Weiss,Stephen,Stephen Weiss,,1188-Stephen A. Weiss,Stephen A. Weiss,checked,,,"Settlement,ClassCounsel",Individual,Plaintiff
2020-898-3688,2020-898,2020,2020-898,Kekatos,Diogenes,Diogenes Kekatos,,426-Diogenes P. Kekatos,Diogenes P. Kekatos,checked,,,"ClassCounsel,Settlement",Individual,Plaintiff
2020-898-3689,2020-898,2020,2020-898,Scott,David,David Scott,,1190-David R. Scott,David R. Scott,checked,,,"ClassCounsel,Settlement",Individual,Plaintiff
2020-898-3690,2020-898,2020,2020-898,Burke,Christopher,Christopher Burke,,1191-Christopher M. Burke,Christopher M. Burke,checked,,,"ClassCounsel,Settlement",Individual,Plaintiff
2020-898-3691,2020-898,2020,2020-898,Guglielmo,Joseph,Joseph Guglielmo,,1076-Joseph P. Guglielmo,Joseph P. Guglielmo,checked,,,"ClassCounsel,Settlement",Individual,Plaintiff
2020-898-3692,2020-898,2020,2020-898,Boucher,Raymond,Raymond Boucher,,1043-Raymond P. Boucher,Raymond P. Boucher,checked,,,"ClassCounsel,Settlement",Individual,Plaintiff
2020-898-3693,2020-898,2020,2020-898,Hoffman,H.,H. Hoffman,,1192-Harold T. Hoffman,Harold T. Hoffman,checked,,,"ClassCounsel,Settlement",Individual,Plaintiff
2020-898-3694,2020-898,2020,2020-898,Roddy,Kevin,Kevin Roddy,,1193-Kevin P. Roddy,Kevin P. Roddy,checked,,,"ClassCounsel,Settlement",Individual,Plaintiff
2067-19-3695,2067-19,2067,2067-19,Sobol,Thomas,Thomas Sobol,Hagens Berman Sobol Shapiro LLP,400-Thomas M. Sobol,Thomas M. Sobol,checked,,,"LeadCounsel,Management",Individual,Plaintiff
2067-19-3696,2067-19,2067,2067-19,Dugan,James,James Dugan,Murray Law Firm,419-James R. Dugan II,James R. Dugan II,checked,,,Management,Individual,Plaintiff
2067-19-3697,2067-19,2067,2067-19,Coffin,Christopher,Christopher Coffin,"Pendley, Baudin & Coffin, L.L.P.",469-Christopher L. Coffin,Christopher L. Coffin,checked,,,Management,Individual,Plaintiff
2067-19-3698,2067-19,2067,2067-19,Dugan,James,James Dugan,Murray Law Firm,419-James R. Dugan II,James R. Dugan II,checked,,checked,ClassCounsel,Individual,Plaintiff
2067-19-3699,2067-19,2067,2067-19,Sobol,Thomas,Thomas Sobol,Hagens Berman Sobol Shapiro LLP,400-Thomas M. Sobol,Thomas M. Sobol,checked,,,Management,Individual,Plaintiff
2067-19-3700,2067-19,2067,2067-19,Swedlow,Stephen,Stephen Swedlow,Korein Tillery,1194-Stephen A. Swedlow,Stephen A. Swedlow,checked,,checked,ClassCounsel,Individual,Plaintiff
2338-10-3701,2338-10,2338,2338-10,,, ,"Berger & Montague, P.C.",,,checked,,checked,"LeadCounsel,Management",Firm,Plaintiff
2338-10-3702,2338-10,2338,2338-10,,, ,Entwistle & Capucci LLP,,,checked,,checked,"LeadCounsel,Management",Firm,Plaintiff
2338-10-3703,2338-10,2338,2338-10,,, ,Nisen & Elliot LLC,,,checked,,,Management,Firm,Plaintiff
2338-10-3704,2338-10,2338,2338-10,,, ,Susman Godfrey L.L.P.,,,checked,,,Management,Firm,Plaintiff
2338-10-3705,2338-10,2338,2338-10,,, ,Grant & Eisenhofer P.A.,,,checked,,,Management,Firm,Plaintiff
2338-10-3706,2338-10,2338,2338-10,,, ,Fleischman Law Firm,,,checked,,,Management,Firm,Plaintiff
2338-43-3707,2338-43,2338,2338-43,,, ,"Berger & Montague, P.C.",,,checked,,,"ClassCounsel,Settlement",Firm,Plaintiff
2338-43-3708,2338-43,2338,2338-43,,, ,Entwistle & Capucci LLP,,,checked,,,"ClassCounsel,Settlement",Firm,Plaintiff
2338-69-3709,2338-69,2338,2338-69,,, ,"Berger & Montague, P.C.",,,checked,,,"ClassCounsel,Settlement",Firm,Plaintiff
2338-69-3710,2338-69,2338,2338-69,,, ,Entwistle & Capucci LLP,,,checked,,,"ClassCounsel,Settlement",Firm,Plaintiff
2338-70-3711,2338-70,2338,2338-70,,, ,"Berger & Montague, P.C.",,,checked,,,"ClassCounsel,Settlement",Firm,Plaintiff
2338-70-3712,2338-70,2338,2338-70,,, ,Entwistle & Capucci LLP,,,checked,,,"ClassCounsel,Settlement",Firm,Plaintiff
2338-72-3713,2338-72,2338,2338-72,,, ,"Berger & Montague, P.C.",,,checked,,,"ClassCounsel,LeadCounsel",Firm,Plaintiff
2338-72-3714,2338-72,2338,2338-72,,, ,Entwistle & Capucci LLP,,,checked,,,"ClassCounsel,LeadCounsel",Firm,Plaintiff
2382-61-3715,2382-61,2382,2382-61,Simon,John,John Simon,The Simon Group,1195-John G. Simon,John G. Simon,checked,,,"LeadCounsel,Management",Individual,Plaintiff
2382-61-3716,2382-61,2382,2382-61,Holland,Eric,Eric Holland,The Simon Group,430-Eric D. Holland,Eric D. Holland,checked,,,"LeadCounsel,Management",Individual,Plaintiff
2382-61-3717,2382-61,2382,2382-61,,, ,"The Simon Law Firm, P.C.",,,checked,,checked,"LeadCounsel,ClassCounsel",Firm,Plaintiff
2382-61-3718,2382-61,2382,2382-61,,, ,"Holland Groves Schneller & Stolze, LLC",,,checked,,checked,"LeadCounsel,ClassCounsel",Firm,Plaintiff
2382-61-3719,2382-61,2382,2382-61,Arsenault,Richard,Richard Arsenault,,113-Richard J. Arsenault,Richard J. Arsenault,checked,,,Management,Individual,Plaintiff
2382-61-3720,2382-61,2382,2382-61,Climaco,John,John Climaco,,9-John R. Climaco,John R. Climaco,checked,,,Management,Individual,Plaintiff
2382-61-3721,2382-61,2382,2382-61,Schaffer,Charles,Charles Schaffer,,793-Charles E. Schaffer,Charles E. Schaffer,checked,,,Management,Individual,Plaintiff
2382-61-3722,2382-61,2382,2382-61,Chaikin,Jordan,Jordan Chaikin,,471-Jordan L. Chaikin,Jordan L. Chaikin,checked,,,Management,Individual,Plaintiff
2587-76-3723,2587-76,2587,2587-76,Lobel,Douglas,Douglas Lobel,Cooley LLP,1196-Douglas P. Lobel,Douglas P. Lobel,checked,,,"LeadCounsel,Communications",Individual,Defendant
2587-76-3724,2587-76,2587,2587-76,Vogel,David,David Vogel,Cooley LLP,1197-David A. Vogel,David A. Vogel,checked,,,"Communications,LeadCounsel",Individual,Defendant
2587-76-3725,2587-76,2587,2587-76,Lynn,Michael,Michael Lynn,"Lynn Tillotson Pinker & Cox, L.L.P.",1198-Michael P. Lynn,Michael P. Lynn,checked,,,LocalCounsel,Individual,Defendant
2587-76-3726,2587-76,2587,2587-76,Akin,Christopher,Christopher Akin,"Lynn Tillotson Pinker & Cox, L.L.P.",1199-Christopher J. Akin,Christopher J. Akin,checked,,,LocalCounsel,Individual,Defendant
2587-76-3727,2587-76,2587,2587-76,Lobel,Douglas,Douglas Lobel,Cooley LLP,1196-Douglas P. Lobel,Douglas P. Lobel,checked,,,Management,Individual,Defendant
2587-76-3728,2587-76,2587,2587-76,Savage,Christopher,Christopher Savage,Davis Wright Tremaine LLP,1200-Christopher W. Savage,Christopher W. Savage,checked,,,Management,Individual,Defendant
2587-76-3729,2587-76,2587,2587-76,Cox,Juliet,Juliet Cox,Kutak Rock LLP,1201-Juliet A. Cox,Juliet A. Cox,checked,,,Management,Individual,Defendant
2587-76-3730,2587-76,2587,2587-76,Brill,Matthew,Matthew Brill,Latham & Watkins LLP,1202-Matthew A. Brill,Matthew A. Brill,checked,,,Management,Individual,Defendant
2587-76-3731,2587-76,2587,2587-76,Cooper,John,John Cooper,Latham & Watkins LLP,1203-John S. Cooper,John S. Cooper,checked,,,Management,Individual,Defendant
2587-76-3732,2587-76,2587,2587-76,Binnig,Christian,Christian Binnig,Mayer Brown LLP,1204-Christian F. Binnig,Christian F. Binnig,checked,,,Management,Individual,Defendant
2587-76-3733,2587-76,2587,2587-76,Vogel,David,David Vogel,Cooley LLP,1197-David A. Vogel,David A. Vogel,checked,,,Management,Individual,Defendant
2587-76-3734,2587-76,2587,2587-76,Caldwell,Adam,Adam Caldwell,Davis Wright Tremaine LLP,1205-Adam S. Caldwell,Adam S. Caldwell,checked,,,Management,Individual,Defendant
2587-76-3735,2587-76,2587,2587-76,Johnson,Eric,Eric Johnson,Kutak Rock LLP,304-Eric S. Johnson,Eric S. Johnson,checked,,,Management,Individual,Defendant
2587-76-3736,2587-76,2587,2587-76,Strauss,Jeffrey,Jeffrey Strauss,Mayer Brown LLP,1206-Jeffrey M. Strauss,Jeffrey M. Strauss,checked,,,Management,Individual,Defendant
2587-76-3737,2587-76,2587,2587-76,Blau,Russell,Russell Blau,"Morgan, Lewis & Blockius LLP",1207-Russell M. Blau,Russell M. Blau,checked,,,Management,Individual,Defendant
2587-76-3738,2587-76,2587,2587-76,Duffy,Gerard,Gerard Duffy,"Blooston, Mordkofsky, Dickens, Duffy & Prendergast LLP",1208-Gerard J. Duffy,Gerard J. Duffy,checked,,,Management,Individual,Defendant
2587-76-3739,2587-76,2587,2587-76,Merz,Gregory,Gregory Merz,"Gray, Plant, Mooty, Mooty & Bennett P.A.",1209-Gregory R. Merz,Gregory R. Merz,checked,,,Management,Individual,Defendant
2587-76-3740,2587-76,2587,2587-76,Brown,Brook,Brook Brown,McGinnis Lochridge & Kilgore LLP,1210-Brook B. Brown,Brook B. Brown,checked,,,Management,Individual,Defendant
2587-76-3741,2587-76,2587,2587-76,Galant,Carl,Carl Galant,McGinnis Lochridge & Kilgore LLP,1211-Carl R. Galant,Carl R. Galant,checked,,,Management,Individual,Defendant
2587-76-3742,2587-76,2587,2587-76,Holleman,Todd,Todd Holleman,"Miller, Canfield, Paddock and Stone, P.L.C.",1212-Todd A. Holleman,Todd A. Holleman,checked,,,Management,Individual,Defendant
2587-76-3743,2587-76,2587,2587-76,Buddenbaum,James,James Buddenbaum,Parr Richey Obremskey Frandsen & Patterson LLP,1213-James A. L. Buddenbaum,James A. L. Buddenbaum,checked,,,Management,Individual,Defendant
2587-76-3744,2587-76,2587,2587-76,Montgomery,Travis,Travis Montgomery,Parr Richey Obremskey Frandsen & Patterson LLP,1214-Travis W. Montgomery,Travis W. Montgomery,checked,,,Management,Individual,Defendant
2587-76-3745,2587-76,2587,2587-76,Hogue,David,David Hogue,"Pringle & Herigstad, P.C.",1215-David J. Hogue,David J. Hogue,checked,,,Management,Individual,Defendant
2587-76-3746,2587-76,2587,2587-76,Schudel,Paul,Paul Schudel,Woods & Aitken LLP,1216-Paul M. Schudel,Paul M. Schudel,checked,,,Management,Individual,Defendant
2587-172-3747,2587-172,2587,2587-172,Lobel,Douglas,Douglas Lobel,Cooley LLP,1196-Douglas P. Lobel,Douglas P. Lobel,checked,,,"LeadCounsel,Communications",Individual,
2587-172-3748,2587-172,2587,2587-172,Vogel,David,David Vogel,Cooley LLP,1197-David A. Vogel,David A. Vogel,checked,,,"Communications,LeadCounsel",Individual,
2587-172-3749,2587-172,2587,2587-172,Lynn,Michael,Michael Lynn,"Lynn Tillotson Cox & Hurst, L.L.P.",1198-Michael P. Lynn,Michael P. Lynn,checked,,,LocalCounsel,Individual,
2587-172-3750,2587-172,2587,2587-172,Akin,Christopher,Christopher Akin,"Lynn Tillotson Cox & Hurst, L.L.P.",1199-Christopher J. Akin,Christopher J. Akin,checked,,,LocalCounsel,Individual,
2587-172-3751,2587-172,2587,2587-172,Lobel,Douglas,Douglas Lobel,Cooley LLP,1196-Douglas P. Lobel,Douglas P. Lobel,checked,,,Management,Individual,
2587-172-3752,2587-172,2587,2587-172,Vogel,David,David Vogel,Cooley LLP,1197-David A. Vogel,David A. Vogel,checked,,,Management,Individual,
2587-172-3753,2587-172,2587,2587-172,Savage,Christopher,Christopher Savage,Davis Wright Tremaine LLP,1200-Christopher W. Savage,Christopher W. Savage,checked,,,Management,Individual,
2587-172-3754,2587-172,2587,2587-172,Caldwell,Adam,Adam Caldwell,Davis Wright Tremaine LLP,1205-Adam S. Caldwell,Adam S. Caldwell,checked,,,Management,Individual,
2587-172-3755,2587-172,2587,2587-172,Cox,Juliet,Juliet Cox,Kutak Rock LLP,1201-Juliet A. Cox,Juliet A. Cox,checked,,,Management,Individual,
2587-172-3756,2587-172,2587,2587-172,Johnson,Eric,Eric Johnson,Kutak Rock LLP,304-Eric S. Johnson,Eric S. Johnson,checked,,,Management,Individual,
2587-172-3757,2587-172,2587,2587-172,Brill,Matthew,Matthew Brill,Latham & Watkins LLP,1202-Matthew A. Brill,Matthew A. Brill,checked,,,Management,Individual,
2587-172-3758,2587-172,2587,2587-172,Binnig,Christian,Christian Binnig,Mayer Brown LLP,1204-Christian F. Binnig,Christian F. Binnig,checked,,,Management,Individual,
2587-172-3759,2587-172,2587,2587-172,Strauss,Jeffrey,Jeffrey Strauss,Mayer Brown LLP,1206-Jeffrey M. Strauss,Jeffrey M. Strauss,checked,,,Management,Individual,
2587-172-3760,2587-172,2587,2587-172,Blau,Russell,Russell Blau,"Morgan, Lewis & Blockius LLP",1207-Russell M. Blau,Russell M. Blau,checked,,,Management,Individual,
2587-172-3761,2587-172,2587,2587-172,Duffy,Gerard,Gerard Duffy,"Blooston, Mordkofsky, Dickens, Duffy & Prendergast LLP",1208-Gerard J. Duffy,Gerard J. Duffy,checked,,,Management,Individual,
2587-172-3762,2587-172,2587,2587-172,Merz,Gregory,Gregory Merz,"Gray, Plant, Mooty, Mooty & Bennett P.A.",1209-Gregory R. Merz,Gregory R. Merz,checked,,,Management,Individual,
2587-172-3763,2587-172,2587,2587-172,Brown,Brook,Brook Brown,McGinnis Lochridge & Kilgore LLP,1210-Brook B. Brown,Brook B. Brown,checked,,,Management,Individual,
2587-172-3764,2587-172,2587,2587-172,Galant,Carl,Carl Galant,McGinnis Lochridge & Kilgore LLP,1211-Carl R. Galant,Carl R. Galant,checked,,,Management,Individual,
2587-172-3765,2587-172,2587,2587-172,Holleman,Todd,Todd Holleman,"Miller, Canfield, Paddock and Stone, P.L.C.",1212-Todd A. Holleman,Todd A. Holleman,checked,,,Management,Individual,
2587-172-3766,2587-172,2587,2587-172,Buddenbaum,James,James Buddenbaum,Parr Richey Obremskey Frandsen & Patterson LLP,1213-James A. L. Buddenbaum,James A. L. Buddenbaum,checked,,,Management,Individual,
2587-172-3767,2587-172,2587,2587-172,Montgomery,Travis,Travis Montgomery,Parr Richey Obremskey Frandsen & Patterson LLP,1214-Travis W. Montgomery,Travis W. Montgomery,checked,,,Management,Individual,
2587-172-3768,2587-172,2587,2587-172,Hogue,David,David Hogue,"Pringle & Herigstad, P.C.",1215-David J. Hogue,David J. Hogue,checked,,,Management,Individual,
2587-172-3769,2587-172,2587,2587-172,Schudel,Paul,Paul Schudel,Woods & Aitken LLP,1216-Paul M. Schudel,Paul M. Schudel,checked,,,Management,Individual,
2587-172-3770,2587-172,2587,2587-172,Cooper,John,John Cooper,Latham & Watkins LLP,1203-John S. Cooper,John S. Cooper,,checked,,Management,Individual,Defendant
2590-746-3771,2590-746,2590,2590-746,Levitt,Adam,Adam Levitt,"Grant & Eisenhofer, P.A.",520-Adam J. Levitt,Adam J. Levitt,checked,,,ClassCounsel,Individual,Plaintiff
2590-746-3772,2590-746,2590,2590-746,Selbin,Jonathan,Jonathan Selbin,Lieff Cabraser,521-Jonathan D. Selbin,Jonathan D. Selbin,checked,,,ClassCounsel,Individual,Plaintiff
2590-746-3773,2590-746,2590,2590-746,Audet,William,William Audet,Audet & Partners,522-William M. Audet,William M. Audet,checked,,,ClassCounsel,Individual,Plaintiff
2591-67-3774,2591-67,2591,2591-67,Downing,Don,Don Downing,"Gray Ritter & Graham, P.C.",1118-Don M. Downing,Don M. Downing,checked,,checked,"LeadCounsel,ClassCounsel",Individual,Plaintiff
2591-67-3775,2591-67,2591,2591-67,Chaney,William,William Chaney,Gray Reed & McGraw P.C.,1217-William B. Chaney,William B. Chaney,checked,,,LeadCounsel,Individual,Plaintiff
2591-67-3776,2591-67,2591,2591-67,Powell,Scott,Scott Powell,Hare Wynn Newell & Newton L.L.P.,385-Scott A. Powell,Scott A. Powell,checked,,,LeadCounsel,Individual,Plaintiff
2591-67-3778,2591-67,2591,2591-67,Stueve,Patrick,Patrick Stueve,Stueve Siegel Hanson,1219-Patrick J. Stueve,Patrick J. Stueve,checked,,,"LeadCounsel,Communications",Individual,Plaintiff
2591-67-3779,2591-67,2591,2591-67,Conroy,Jayne,Jayne Conroy,Simmons Hanly Conroy LLC,36-Jayne Conroy,Jayne Conroy,checked,,,Management,Individual,Plaintiff
2591-67-3780,2591-67,2591,2591-67,Ellis,Christopher,Christopher Ellis,"Bolen Robinson & Ellis, LLP",1220-Christopher M. Ellis,Christopher M. Ellis,checked,,,Management,Individual,Plaintiff
2591-67-3781,2591-67,2591,2591-67,Graham,David,David Graham,Sidley Austin LLP,1221-David F. Graham,David F. Graham,checked,,,Management,Individual,Plaintiff
2591-67-3782,2591-67,2591,2591-67,Paul,Richard,Richard Paul,Paul McInnes LLP,1125-Richard M. Paul III,Richard M. Paul III,checked,,,Management,Individual,Plaintiff
2591-67-3783,2591-67,2591,2591-67,Shelquist,Robert,Robert Shelquist,Lockridge Grindal Nauen PLLP,1222-Robert K. Shelquist,Robert K. Shelquist,checked,,,Management,Individual,Plaintiff
2591-67-3784,2591-67,2591,2591-67,Ursu,John,John Ursu,Greene Espel PLLP,1223-John W. Ursu,John W. Ursu,checked,,,Management,Individual,Plaintiff
2591-67-3785,2591-67,2591,2591-67,Weiss,Stephen,Stephen Weiss,Seeger Weiss LLP,1188-Stephen A. Weiss,Stephen A. Weiss,checked,,,Management,Individual,Plaintiff
2591-67-3786,2591-67,2591,2591-67,Poynter,Scott,Scott Poynter,Emerson Poynter LLP,1122-Scott E. Poynter,Scott E. Poynter,checked,,,Management,Individual,Plaintiff
2591-67-3787,2591-67,2591,2591-67,Bender,Tom,Tom Bender,"Walters Bender Strohbehn & Vaughan, P.C.",1224-Thomas V. Bender,Thomas V. Bender,checked,,,Management,Individual,Plaintiff
2591-67-3788,2591-67,2591,2591-67,Cartmell,Tom,Tom Cartmell,"Wagstaff & Cartmell, LP",81-Thomas P. Cartmell,Thomas P. Cartmell,checked,,,Management,Individual,Plaintiff
2591-67-3789,2591-67,2591,2591-67,Schult,Thomas,Thomas Schult,Berkowitz Oliver LLP,876-Thomas P. Schult,Thomas P. Schult,checked,,,Communications,Individual,Defendant
2591-2547-3790,2591-2547,2591,2591-2547,Downing,Don,Don Downing,"Gray Ritter & Graham, P.C.",1118-Don M. Downing,Don M. Downing,checked,,,ClassCounsel,Individual,Plaintiff
2591-2547-3791,2591-2547,2591,2591-2547,Chaney,William,William Chaney,Gray Reed & McGraw P.C.,1217-William B. Chaney,William B. Chaney,checked,,,ClassCounsel,Individual,Plaintiff
2591-2547-3792,2591-2547,2591,2591-2547,Powell,Scott,Scott Powell,Hare Wynn Newell & Newton L.L.P.,385-Scott A. Powell,Scott A. Powell,checked,,,ClassCounsel,Individual,Plaintiff
2591-2547-3793,2591-2547,2591,2591-2547,Stueve,Patrick,Patrick Stueve,Stueve Siegel Hanson,1219-Patrick J. Stueve,Patrick J. Stueve,checked,,,ClassCounsel,Individual,Plaintiff
2591-3366-3794,2591-3366,2591,2591-3366,Seeger,Christopher,Christopher Seeger,Seeger Weiss LLP,130-Christopher A. Seeger,Christopher A. Seeger,checked,,,Settlement,Individual,Plaintiff
2591-3366-3795,2591-3366,2591,2591-3366,Watts,Mikal,Mikal Watts,Watts Guerra LLP,839-Mikal C. Watts,Mikal C. Watts,checked,,,Settlement,Individual,Plaintiff
2591-3366-3796,2591-3366,2591,2591-3366,Clark,Clayton,Clayton Clark,"Clark, Love & Hutson, GP",191-Clayton A. Clark,Clayton A. Clark,checked,,,Settlement,Individual,Plaintiff
2591-3366-3797,2591-3366,2591,2591-3366,Gustafson,Daniel,Daniel Gustafson,Gustafson Gluek PLLC,1225-Daniel E. Gustafson,Daniel E. Gustafson,checked,,,Settlement,Individual,Plaintiff
2591-3532-3798,2591-3532,2591,2591-3532,Gustafson,Daniel,Daniel Gustafson,Gustafson Gluek PLLC,1225-Daniel E. Gustafson,Daniel E. Gustafson,checked,,,"Settlement,ClassCounsel",Individual,Plaintiff
2591-3532-3799,2591-3532,2591,2591-3532,Seeger,Christopher,Christopher Seeger,Seeger Weiss LLP,130-Christopher A. Seeger,Christopher A. Seeger,checked,,,"Settlement,ClassCounsel",Individual,Plaintiff
2591-3532-3800,2591-3532,2591,2591-3532,Stueve,Patrick,Patrick Stueve,Stueve Siegel Hanson,1219-Patrick J. Stueve,Patrick J. Stueve,checked,,,"Settlement,ClassCounsel",Individual,Plaintiff
2591-3532-3801,2591-3532,2591,2591-3532,Johnson,Lynn,Lynn Johnson,,1226-Lynn R. Johnson,Lynn R. Johnson,checked,,,ClassCounsel,Individual,Plaintiff
2591-3532-3802,2591-3532,2591,2591-3532,Wexler,Kenneth,Kenneth Wexler,,1227-Kenneth A. Wexler,Kenneth A. Wexler,checked,,,ClassCounsel,Individual,Plaintiff
2591-3532-3803,2591-3532,2591,2591-3532,Cecchi,James,James Cecchi,,176-James E. Cecchi,James E. Cecchi,checked,,,ClassCounsel,Individual,Plaintiff
1964-24-3804,1964-24,1964,1964-24,Denton,Roger,Roger Denton,,116-Roger C. Denton,Roger C. Denton,checked,,,Management,Individual,Plaintiff
2153-14-3805,2153-14,2153,2153-14,McNulty,Peter,Peter McNulty,McNulty Law Firm,1228-Peter J. McNulty,Peter J. McNulty,checked,,,"Communications,LeadCounsel",Individual,Plaintiff
2153-14-3806,2153-14,2153,2153-14,Tresemer,Kirk,Kirk Tresemer,"Irwin & Boesen, P.C.",1229-Kirk D. Tresemer,Kirk D. Tresemer,checked,,,"Communications,LeadCounsel",Individual,Plaintiff
2153-14-3807,2153-14,2153,2153-14,Devereaux,Scott,Scott Devereaux,"Cooley, LLP",1230-Scott D. Devereaux,Scott D. Devereaux,checked,,,"Management,LeadCounsel",Individual,Plaintiff
2153-14-3808,2153-14,2153,2153-14,Waller,Jonathan,Jonathan Waller,"Haskell, Slaughter, Young & Rediker, LLC",1231-Jonathan H. Waller,Jonathan H. Waller,checked,,,"Management,LeadCounsel",Individual,Plaintiff
2153-14-3809,2153-14,2153,2153-14,Geragos,Matthew,Matthew Geragos,Geragos Law Group,1507-Matthew J. Geragos,Matthew J. Geragos,checked,,,Management,Individual,Plaintiff
1871-5387-3810,1871-5387,1871,1871-5387,Stephen,Corr,Corr Stephen,,85-Stephen A. Corr,Stephen A. Corr,,checked,,Communications,Individual,Plaintiff
2036-3811,2036,2036,2036,Rogow,Bruce,Bruce Rogow,,,,checked,,,LeadCounsel,Individual,Plaintiff
2036-3812,2036,2036,2036,,, ,Alters Boldt Brown Rash & Culmo,,,checked,,,LeadCounsel,Firm,Plaintiff
2036-3813,2036,2036,2036,,, ,"Golomb & Honik, P.C.",,,checked,,,Management,Firm,Plaintiff
2036-3814,2036,2036,2036,,, ,"Podlhurst Orseck, P.A.",,,checked,,,Management,Firm,Plaintiff
2036-3815,2036,2036,2036,,, ,Trief & Olk,,,checked,,,Management,Firm,Plaintiff
2036-3816,2036,2036,2036,,, ,"Webb, Klase & Lemond, LLC",,,checked,,,Management,Firm,Plaintiff
2036-3817,2036,2036,2036,,, ,"Lieff, Cabraser, Heimann & Bernstein, LLP",,,checked,,,Management,Firm,Plaintiff
